pi0_KE,pi0_cos,Ratio
625.0,-0.86,0.0
635.0,-0.86,0.0
645.0,-0.86,0.0
655.0,-0.86,0.0
665.0,-0.86,0.0
675.0,-0.86,0.0
685.0,-0.86,0.0
695.0,-0.86,0.0
705.0,-0.86,0.0
715.0,-0.86,0.0
725.0,-0.86,0.0
735.0,-0.86,0.0
745.0,-0.86,0.0
755.0,-0.86,0.0
765.0,-0.86,0.0
775.0,-0.86,0.0
785.0,-0.86,0.0
795.0,-0.86,0.0
805.0,-0.86,0.0
815.0,-0.86,0.0
825.0,-0.86,0.0
835.0,-0.86,0.0
845.0,-0.86,0.0
855.0,-0.86,0.0
865.0,-0.86,0.0
875.0,-0.86,0.0
885.0,-0.86,0.0
895.0,-0.86,0.0
905.0,-0.86,0.0
915.0,-0.86,0.0
925.0,-0.86,0.0
935.0,-0.86,0.0
945.0,-0.86,0.0
955.0,-0.86,0.0
965.0,-0.86,0.0
975.0,-0.86,0.0
985.0,-0.86,0.0
995.0,-0.86,0.0
5.0,-0.82,0.8258023503283173
15.0,-0.82,0.8109008877596101
25.0,-0.82,0.8524027918560847
35.0,-0.82,0.8634599891878209
45.0,-0.82,0.8923084667839056
55.0,-0.82,0.8965279915362693
65.0,-0.82,0.920575055724962
75.0,-0.82,0.9414289346140025
85.0,-0.82,0.928752481134612
95.0,-0.82,1.0039259416083406
105.0,-0.82,0.9864298116581386
115.0,-0.82,1.0308510309942025
125.0,-0.82,1.0591042776838104
135.0,-0.82,1.0796534409329375
145.0,-0.82,1.0281960578733078
155.0,-0.82,1.0867059918031072
165.0,-0.82,1.074300672261976
175.0,-0.82,1.0290389339014963
185.0,-0.82,1.074300672261976
195.0,-0.82,1.074300672261976
205.0,-0.82,1.1484851176611404
215.0,-0.82,1.3264677110887422
225.0,-0.82,1.2916210372615362
235.0,-0.82,1.1694918710699993
245.0,-0.82,1.6010545502742994
255.0,-0.82,1.87791141135558
265.0,-0.82,1.4606719666719847
275.0,-0.82,1.76580455325819
285.0,-0.82,2.7270709372804003
295.0,-0.82,2.148601344523952
305.0,-0.82,2.8392232052637936
315.0,-0.82,3.9135238775257695
325.0,-0.82,2.974986477033164
335.0,-0.82,3.683316590612489
345.0,-0.82,4.834353025178892
355.0,-0.82,5.640078529375375
365.0,-0.82,1.074300672261976
375.0,-0.82,1.7905011204366266
385.0,-0.82,0.0
395.0,-0.82,0.0
405.0,-0.82,0.537150336130988
415.0,-0.82,0.0
425.0,-0.82,0.0
435.0,-0.82,0.0
445.0,-0.82,0.0
455.0,-0.82,0.0
465.0,-0.82,0.0
475.0,-0.82,0.0
485.0,-0.82,0.0
495.0,-0.82,0.0
505.0,-0.82,0.0
515.0,-0.82,0.0
525.0,-0.82,0.0
535.0,-0.82,0.0
545.0,-0.82,0.0
555.0,-0.82,0.0
565.0,-0.82,0.0
575.0,-0.82,0.0
585.0,-0.82,0.0
595.0,-0.82,0.0
605.0,-0.82,0.0
615.0,-0.82,0.0
625.0,-0.82,0.0
635.0,-0.82,0.0
645.0,-0.82,0.0
655.0,-0.82,0.0
665.0,-0.82,0.0
675.0,-0.82,0.0
685.0,-0.82,0.0
695.0,-0.82,0.0
705.0,-0.82,0.0
715.0,-0.82,0.0
725.0,-0.82,0.0
735.0,-0.82,0.0
745.0,-0.82,0.0
755.0,-0.82,0.0
765.0,-0.82,0.0
775.0,-0.82,0.0
785.0,-0.82,0.0
795.0,-0.82,0.0
805.0,-0.82,0.0
815.0,-0.82,0.0
825.0,-0.82,0.0
835.0,-0.82,0.0
845.0,-0.82,0.0
855.0,-0.82,0.0
865.0,-0.82,0.0
875.0,-0.82,0.0
885.0,-0.82,0.0
895.0,-0.82,0.0
905.0,-0.82,0.0
915.0,-0.82,0.0
925.0,-0.82,0.0
935.0,-0.82,0.0
945.0,-0.82,0.0
955.0,-0.82,0.0
